Season,Lg,Tm,year,W,L,Age,Wt.,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,oFG,oFGA,oFG%,o3P,o3PA,o3P%,o2P,o2PA,o2P%,oFT,oFTA,oFT%,oORB,oDRB,oTRB,oAST,oSTL,oBLK,oTOV,oPF,oPTS,Playoffs
1999-00,NBA,TOR,16,0.308480092,-0.308480092,0.875022984,-2.22530733,-0.332160475,0.586255825,-1.177000418,0.306426033,0.179214162,0.462878073,-0.445214008,0.335883939,-1.405503577,0.202931536,-0.03719835,0.460386536,0.77430462,-0.452152752,0.226765906,0.691611341,0.171393596,1.499643851,-1.195102855,0.563467012,-0.070988353,-0.125340995,-0.479982355,0.330236625,-1.297120331,-1.036166819,-0.840120472,0.208150106,-0.058582707,0.41304511,0.506213923,0.297244158,1.126992532,-0.735188904,0.366401465,-0.049944729,-0.338355367,-1.47223116,0.200980392,-0.188779245,-0.288003496,-0.040204812,1
1999-00,NBA,UTA,16,1.079680322,-1.079680322,2.14669648,0.072636135,-0.457259876,-1.396701254,1.128279298,-0.70915739,-1.020142153,1.470783257,0.064438867,-0.269466209,0.535429934,0.809634062,0.412281721,0.721534894,-0.818236802,-0.680857923,-1.135872466,1.30247618,-0.242807596,0.25113653,-0.433388949,0.676160414,-0.251121299,-1.527369552,-2.068807323,-0.17380878,-0.285924374,-0.270049143,0.05779697,-1.428827005,-1.855494632,-0.160079648,0.291119362,0.33829216,-0.336415678,-1.657709596,-1.994852428,-2.052140755,-1.580419363,-0.956283079,-0.225490197,0.027323308,1.008012235,-1.327596409,2
1999-00,NBA,WAS,16,-0.925440276,0.925440276,0.123579554,0.838617291,-0.081961674,-0.193924009,0.161549094,-0.624525438,-0.866378523,1.058458409,0.347579354,0.611043098,-0.401572451,0.08159103,0.187541685,-0.257771449,0.455796335,-0.604622866,-0.128704974,-0.377402127,-0.760559085,-0.477159408,0.480667739,1.634054334,-0.225388021,-0.125340995,-0.790839414,0.645265004,-0.083685182,-0.78079426,1.075436738,-0.047627568,-0.450636218,0.470357586,1.527913086,1.651828249,-0.49901659,-0.735188904,-0.627810701,-0.731543376,-0.276252167,0.591561161,1.338235293,-0.404881798,0.504006117,0.591345783,0
1998-99,NBA,ATL,15,0.766705835,-0.766705835,0.888269544,0.29421074,-1.90812306,-0.774124953,-1.628973306,-0.471935849,-0.088214626,-1.058530693,-1.572411805,-0.600197009,-1.374277128,1.113123393,1.166351832,0.102202401,0.565906107,0.629868789,0.814412446,-2.496503736,-1.503628966,0.285907257,-0.411070174,-1.530360146,-1.409237138,-0.994044965,-0.218546955,-1.297325408,-1.380513586,-0.409943873,-2.157260363,-0.698402569,-0.067278275,-1.046837415,-1.455663698,-1.570878187,0.087986563,-1.22774136,-1.089541439,-1.425345526,-1.701218106,-1.092405943,-0.100828785,-1.495482345,1.204741015,-1.737690894,2
1998-99,NBA,BOS,15,-0.766705835,0.766705835,-1.881041388,0.100299119,1.206980602,1.318417644,-0.07350245,0.888177404,0.675930254,0.829463691,0.642751269,0.676075265,-0.235590359,-2.136968963,-1.924866728,-1.211330623,0.627835455,0.088648198,0.504813707,0.37414001,0.775029657,0.167459965,0.751957639,1.033571985,0.37689969,0.146275606,-0.092420355,0.329004747,-2.012643492,-1.771207874,-1.482753073,0.584635635,0.477873629,0.39194388,1.704508997,1.575925184,0.984498346,0.27139546,1.20007463,1.100982108,-0.200752016,1.232714963,0.177650716,1.220222785,-1.47759983,0.70444949,0
1998-99,NBA,NJN,15,-1.150058753,1.150058753,-0.992771843,-1.450993852,-0.208975608,1.292583785,-1.801803401,0.038106621,0.144351207,-0.184459219,-0.221702613,1.00614568,-1.891862023,0.231742415,-0.356857313,1.382055091,1.061340889,-0.249614671,0.593270489,-1.085509352,1.500057401,0.641249135,-0.31415119,0.301019948,-0.049640448,0.784855126,0.380554399,0.871114799,0.094456192,-0.04694014,0.147306209,0.8137496,0.363104807,0.871537645,0.053672515,0.075704972,-0.049938327,-0.103388745,1.657997844,1.315988715,-0.800938452,-0.656445773,2.127007219,0.808752311,-0.337604971,0.7681575,0
1998-99,NBA,CHH,15,0.127784306,-0.127784306,0.574762646,-0.869258988,-0.435528601,-0.980795826,0.675427962,0.803170326,0.509811801,1.004277985,-0.870043025,-1.172319063,0.644303963,1.058037082,0.852749949,0.641087744,-1.849338456,0.562216215,-0.954723204,0.714724862,0.567878873,-0.06943462,0.55811967,-0.126302074,0.350240931,0.283114075,0.60127595,-0.158894299,-0.537673713,-0.409943873,-0.302365317,0.35552167,0.650026862,-0.135609262,0.195172785,0.112295709,0.432798787,0.646179664,0.480481009,0.670968894,0.639508995,0.796754793,-0.518548035,-0.096482732,0.534155803,0.300965427,0
1998-99,NBA,CHI,15,-1.533411671,1.533411671,0.365758048,-0.481435746,-1.90812306,-0.386617064,-2.08985356,-0.811964162,-0.320780459,-1.652899295,-1.356298334,-0.116093733,-1.840103534,-1.090329052,-0.93926081,-0.638764946,-0.672680849,-0.790835262,-1.043179987,-0.209719735,0.360728089,-1.846144008,0.170443732,-0.004210068,-2.582222517,0.146275606,-0.786116659,0.979536809,-0.537673713,-0.86369854,0.091097268,0.263876084,-0.440276947,0.967456398,-0.229328025,-0.326793133,0.363836342,-1.97730977,1.52716264,0.402210635,0.759546282,0.796754793,1.013089217,0.232693647,-0.471722013,-0.038810627,0
1998-99,NBA,CLE,15,-0.383352918,0.383352918,-0.627013796,-0.869258988,-1.681570066,-1.807479321,0.099327645,-0.726957083,-0.819135815,0.165169371,-1.140184864,-0.996281508,-0.08031489,0.837691837,0.583948336,0.708448412,-1.973197152,-1.873276443,-2.591173681,0.568759925,0.671454265,-1.01701296,0.364281701,1.216709994,-1.382578379,-1.039657787,-1.542876264,-0.050472289,0.515876129,0.316063594,0.653186676,-1.156630499,-1.50188855,-0.087649885,0.383839811,0.185477183,1.053460791,-0.977885223,-0.631618225,-0.94158066,0.21937849,-0.80176583,0.873849467,0.891046406,1.204741015,-0.718362734,0
1998-99,NBA,DAL,15,-0.766705835,0.766705835,-0.940520694,0.682033983,0.470683373,0.646737304,-0.188722514,-0.38692877,-0.42045153,0.095243653,0.642751269,0.830108125,-0.390865827,-0.649638563,-0.715259465,0.001161399,0.19433002,0.359258494,0.372128533,-1.134164331,-1.400053574,0.996591012,-1.477179003,-0.553624096,0.003677069,0.967306418,0.790465851,0.708481783,-0.326963744,0.497565461,-1.314126251,1.042863565,0.563950245,0.967456398,-0.795329105,-0.692700502,-0.739562775,0.771107733,0.872986621,1.047230456,0.459453064,-1.67368617,-0.100828785,-1.084011871,-0.941131661,0.51332546,0
1998-99,NBA,DEN,15,-1.405627365,1.405627365,-1.724287939,-0.869258988,-0.322252105,0.414232571,-0.937652926,1.313212795,1.739088346,-0.289347796,-1.140184864,-0.820243953,-0.390865827,0.782605526,0.315146722,1.146292753,0.19433002,-0.858487836,-0.379754118,-0.647614543,-0.882176614,0.641249135,-0.507989159,0.423111954,0.510193483,1.605885937,0.66433925,1.738490882,0.515876129,-0.31919294,1.777365491,1.501091495,0.707411273,1.495009539,0.525340081,0.368430867,1.19138568,-0.228316814,0.611316213,0.402210635,1.659825937,-0.656445773,0.734609717,-1.084011871,-0.069370887,1.808721664,0
1998-99,NBA,DET,15,0.511137224,-0.511137224,-0.104502299,0.100299119,-0.548805098,-1.006629686,0.560207898,0.463142013,0.144351207,1.004277985,-0.816014658,-0.95227212,0.385511515,0.121569793,-0.04325543,0.405325406,-0.301104762,-0.58787754,-0.600896074,-0.258374713,0.567878873,-0.898565668,0.461200686,0.362065951,-0.316228034,-1.130883433,-1.700534515,-0.050472289,0.515876129,0.406814527,0.428350913,-1.248276085,-1.702733988,-0.039690509,0.006505758,0.185477183,-0.877487665,-1.97730977,-1.024123837,-1.694103785,0.099341202,0.215474567,-0.657787785,0.068105457,0.064746156,-0.994430777,1
1998-99,NBA,GSW,15,-0.511137224,0.511137224,0.104502299,-0.287524124,0.24413038,1.370085362,-1.283313116,-1.066985397,-0.619793672,-1.722825013,0.912893107,1.578267734,-1.16724317,-1.586105852,-1.028861348,-1.750215967,2.299927844,1.441699675,2.583548096,-0.01509982,-0.053573479,-0.661671083,0.073524748,1.949262032,-0.876061965,-0.857206496,-0.376205206,-0.917848372,-1.169803618,-1.498955074,-0.133738495,-0.56093419,0.133567163,-1.046837415,1.657342241,1.758878869,0.019024118,0.646179664,0.676733815,0.832223849,-0.140733372,-0.511125717,1.570048218,-0.507953207,-1.142307225,-0.166226647,0
1998-99,NBA,HOU,15,0.766705835,-0.766705835,0.888269544,0.29421074,0.527321622,-0.567454079,1.424358374,1.908262343,1.705864656,1.109166562,-0.707957922,-1.612412951,1.782990732,-0.814897496,-0.93926081,0.034841733,-1.168115631,1.17108938,-0.070155379,0.228175074,-0.675025831,0.285907257,0.848876623,-1.835590162,0.696804793,0.784855126,1.421098855,-0.158894299,0.305166161,-0.228442007,1.046649261,0.722104014,1.367331999,-0.42336552,-1.502830455,-1.680650398,0.432798787,0.896035801,-0.827871031,-0.296560839,-0.020696085,0.651434737,-0.100828785,-1.824658724,-1.075248704,0.06736939,1
1998-99,NBA,IND,15,1.022274447,-1.022274447,1.51528334,-1.06317061,0.24413038,-0.231613909,0.61781793,1.228205717,0.941719777,1.109166562,-0.545872819,-0.820243953,0.592545473,0.397001348,-0.536058389,2.291424108,-0.672680849,-0.046656949,-0.512439292,-0.307029692,-2.125081318,-0.54322379,-2.252530879,-0.370486087,0.830098586,-0.036175685,0.159832847,-0.158894299,-0.748383681,-0.409943873,-0.752036843,0.126407705,0.277028191,-0.135609262,-0.087827755,-0.473156081,1.949972574,-0.103388745,-0.369947817,-0.35031249,-0.980994383,-1.819006227,-0.240068535,-1.906952819,0.198863198,-0.144990643,3
1998-99,NBA,LAC,15,-2.044548894,2.044548894,-1.51528334,1.651592089,0.017577386,0.491734149,-0.591992736,-0.131907535,0.077903826,-0.569050667,0.102467593,0.390014238,-0.494382806,-0.594552252,-0.580858658,-0.234600939,0.442047411,-2.143886739,-1.087408378,-2.107263906,0.153577305,-0.306329205,0.55811967,1.399848004,-0.316228034,1.104144886,-0.313141906,2.009545907,-0.116253776,-0.59144574,0.878022439,1.134509151,-0.124662686,1.974603304,1.327174944,1.136836342,1.260348125,0.27139546,0.676733815,0.670968894,0.759546282,0.07015451,1.152328968,0.232693647,-0.941131661,1.617597634,0
1998-99,NBA,LAL,15,0.766705835,-0.766705835,-0.209004599,2.427238575,1.490171845,0.13006012,1.770018564,0.293127856,0.177574897,0.549760819,1.237063313,-0.006070261,1.782990732,0.947864459,1.927956405,-1.514453629,-0.115316719,0.359258494,0.150986577,0.568759925,-0.571450439,0.87814372,-0.217232206,1.460894007,1.976425207,0.465565366,0.506680999,0.220582737,-0.326963744,-0.04694014,-0.358574258,0.492990049,0.506565834,0.24806575,1.185674674,1.539334447,-1.291262334,0.021539323,-0.631618225,-0.565319098,0.279397133,-0.220485603,-1.493226287,-0.837129586,2.14356031,0.938045527,2
1998-99,NBA,VAN,15,-2.1723332,2.1723332,-1.51528334,0.29421074,-0.718719843,-0.360783205,-0.534382704,-1.236999553,-1.350714861,-0.324310655,0.102467593,0.588056487,-0.804933743,0.782605526,1.076751294,-0.369322275,0.256259368,-1.264403279,-0.645124466,-0.696269522,0.050001913,-1.135460253,1.624228499,0.178927941,-0.716109413,0.967306418,0.033706246,1.413224851,0.305166161,-0.04694014,0.709395617,0.905395186,0.076182752,1.35113141,0.761173864,0.80751971,0.087986563,1.145891938,0.022557795,0.509713938,1.839881868,2.104635303,2.26624697,0.232693647,0.735331367,1.256585577,0
1998-99,NBA,MIA,15,1.022274447,-1.022274447,1.254027592,-0.093612503,-1.058549334,-1.781645462,0.905868089,1.143198639,0.974943467,0.794500832,-1.734496908,-2.162530311,1.213647347,-0.098775452,-0.267256775,0.236923737,-1.539691717,0.765173937,-0.600896074,-0.161064756,-1.917930534,1.35193289,-0.411070174,-0.919900115,-0.689450655,-1.313334724,-0.659990058,-1.405747418,-0.537673713,-0.954449474,0.540768794,-1.202453292,-0.296815919,-1.622349933,-0.748162348,-0.912244923,0.639686122,-0.228316814,-1.482047051,-1.317842223,-2.181367255,-0.947085887,-1.632466037,-1.495482345,-0.136429408,-1.610274874,1
1998-99,NBA,MIL,15,0.383352918,-0.383352918,0.209004599,0.29421074,0.527321622,-0.464118642,1.251528279,0.123113699,-0.254333078,1.283980857,0.372609431,-0.226117205,0.9548549,-1.035242741,-1.208062424,0.169563069,-0.734610196,-1.129098131,-1.264321943,-0.063754798,0.464303481,-1.135460253,-0.895665097,0.362065951,0.030335828,-0.994044965,-1.038369861,-0.538371336,1.990845908,2.857089729,-0.246156376,-1.431567257,-1.846195016,-0.183568638,0.855507378,0.587975289,1.674122794,0.646179664,-0.697035827,-0.296560839,-0.200752016,-0.511125717,-1.493226287,1.055634595,-1.209365746,-0.336114673,1
1998-99,NBA,MIN,15,0,0,-0.365758048,-1.06317061,1.490171845,2.145101139,-0.707212799,-1.747042023,-1.649728075,-1.338233564,2.479715769,2.920554091,-1.011967701,-0.980156429,-1.297662962,0.506366408,1.556775671,-0.858487836,0.549042098,1.785134394,0.153577305,0.522801842,-2.446368848,0.911479979,0.350240931,-0.264239799,-0.533863458,0.112160727,-0.326963744,-0.04694014,-0.695827903,-0.194351846,-0.468969152,0.296025127,1.091341161,1.319790026,-0.67060033,-0.977885223,1.461745038,0.778472197,0.939602213,-1.528366113,0.316890466,1.13792869,-1.276424267,0.216021413,1
1998-99,NBA,NYK,15,0.255568612,-0.255568612,0.574762646,0.100299119,-1.115187582,-1.058297404,-0.131112482,-0.216914614,-0.45367522,0.584723678,-0.924071393,-0.600197009,-0.390865827,-0.539465941,-0.625658927,0.135882735,-0.982327587,0.765173937,-0.202840553,-0.696269522,-0.467875047,0.285907257,0.751957639,0.362065951,-1.382578379,-1.632624484,-0.754585009,-1.83943546,0.515876129,0.043810794,0.821813498,-1.752326808,-0.698506796,-2.053984321,0.383839811,0.33184013,0.363836342,-0.353244882,-0.369947817,-0.457815794,-1.341106245,0.215474567,-0.936267286,-0.014188638,-1.008190182,-1.312970827,4
1998-99,NBA,SEA,15,0,0,1.724287939,-1.257082231,0.527321622,0.336730994,0.27215774,1.483226952,1.606193585,0.270057947,-0.437816084,-0.776234565,0.644303963,-0.208948074,0.583948336,-1.581814297,0.565906107,-0.452572392,0.150986577,0.471449968,-0.467875047,-1.135460253,-0.023394237,-0.797808109,0.883416104,1.195370532,0.727402551,1.08795882,1.780135939,1.949580395,0.372141972,0.8137496,0.047490547,1.255212657,-0.795329105,-0.765881976,-0.394750551,0.521251596,-0.108277409,0.187204028,0.87958357,-0.511125717,-0.657787785,-0.343365017,0.735331367,0.916809524,0
1998-99,NBA,ORL,15,1.022274447,-1.022274447,0.418009197,-0.287524124,-0.265613856,0.181727838,-0.534382704,0.038106621,0.111127517,-0.219422078,-0.221702613,0.081948516,-0.494382806,-0.704724874,-0.356857313,-0.941887952,0.75169415,-0.114309523,0.460585316,0.276830053,1.603632793,-0.780118375,1.042714592,-2.140820178,-0.556156862,0.009437138,-0.344673556,0.329004747,0.305166161,0.134561727,0.372141972,-0.056883467,-0.35420033,0.296025127,-2.304665318,-2.229511451,-1.429187224,-0.852957155,-0.369947817,-0.672822401,0.039322559,1.523355077,-0.240068535,1.631693259,-0.002312366,-0.994430777,1
1998-99,NBA,PHI,15,0.383352918,-0.383352918,-0.992771843,-1.644905474,-0.605443347,-0.128278472,-0.649602767,-2.087070336,-1.915517598,-2.526970769,0.804836372,1.138173847,-0.701416764,1.49872757,1.748755329,-0.200920605,1.247128932,-0.317267245,0.637498881,-0.988199395,2.535811321,0.522801842,1.042714592,0.484157957,-0.502839345,-0.994044965,-0.786116659,-0.755215356,0.726586097,1.042071061,-0.077529554,-1.156630499,-1.042813262,-0.663162403,0.006505758,0.002523498,0.225911452,-0.228316814,-0.697035827,-0.672822401,-0.44082659,0.50611468,0.456130216,2.125457828,1.003565451,-0.845778754,2
1998-99,NBA,PHO,15,0.255568612,-0.255568612,0.731516095,1.263768847,0.980427609,0.491734149,0.675427962,0.633156169,0.277245969,1.249017998,0.534694534,0.213976683,0.385511515,-0.153861763,-0.670459196,1.078932086,-0.36303411,-0.452572392,-0.600896074,2.077064267,0.567878873,-1.135460253,-1.671016972,-1.103038124,1.070027414,0.556791012,0.159832847,0.708481783,1.990845908,1.768078528,1.215276084,0.126407705,-0.411584741,0.727659515,-0.842495862,-0.473156081,-2.325699007,-0.353244882,0.676733815,0.402210635,0.339415777,-0.220485603,-1.214746786,0.726458216,-0.605839056,0.364673437,1
1998-99,NBA,POR,15,1.277843059,-1.277843059,-0.261255748,1.457680468,0.414045125,0.233395557,0.27215774,0.378134934,0.111127517,0.969315127,0.15649596,0.125957905,-0.028556401,0.672432904,0.539148067,0.506366408,0.19433002,1.577004823,1.168239576,0.37414001,-0.157148871,0.996591012,0.073524748,0.178927941,0.856757345,-0.583529559,0.191364497,-1.080481387,-0.116253776,0.588316394,-1.145499429,-0.56093419,-0.009893864,-0.902959285,-0.229328025,-0.180430186,-0.187863217,-0.353244882,-0.827871031,-0.834077357,-0.920975739,-0.220485603,-0.100828785,0.314987742,0.400038761,-0.654654724,3
1998-99,NBA,SAC,15,0.255568612,-0.255568612,-0.940520694,1.457680468,2.396383819,2.041765702,0.444987835,1.143198639,1.905206798,-0.988604975,1.561233519,0.50003771,1.368922816,-0.594552252,0.046345108,-1.514453629,0.937482193,1.644657397,1.743208662,0.909344777,0.567878873,-0.424776498,1.43039053,-1.164084128,2.296330311,2.746206508,3.722909321,0.491637763,-0.116253776,-0.137691073,-0.133738495,2.784129699,3.433170795,0.39194388,-1.361330185,-1.278152292,-1.084375,3.019812962,1.919668252,2.874786617,1.539788649,2.104635303,-0.797027536,0.397281837,-0.136429408,1.914901681,1
1998-99,NBA,SAS,15,1.533411671,-1.533411671,1.149525292,-0.287524124,0.357406876,-0.515786361,1.078698184,-0.89697124,-0.918806886,-0.219422078,0.912893107,0.169967294,0.9548549,0.562260282,1.121551563,-1.00924862,-0.177246066,1.779962545,1.035554402,0.617414904,0.050001913,2.417958522,-0.120313221,-1.225130131,0.323582173,-0.720368027,0.948124102,-1.893646465,-2.22335346,-1.771207874,-1.9324246,-0.240174639,1.42471641,-1.910106192,-1.266996672,-1.022017134,-1.842961893,1.645604211,-0.631618225,0.240955679,-1.161050314,0.50611468,-0.100828785,-0.590247301,0.534155803,-1.461622851,5
1998-99,NBA,TOR,15,-0.255568612,0.255568612,-0.313506898,-1.06317061,-0.548805098,0.155893979,-0.937652926,0.038106621,0.011456445,0.165169371,-0.545872819,0.125957905,-1.063726191,0.782605526,0.359946991,1.078932086,0.999411541,-0.114309523,0.681727272,-0.01509982,0.464303481,1.707274767,0.655038654,0.362065951,-0.129616724,-0.127401331,-0.344673556,0.112160727,1.358716003,0.497565461,1.889783373,-0.423465811,-0.468969152,-0.135609262,0.525340081,0.587975289,0.019024118,-0.353244882,-0.762453429,-0.834077357,0.699527639,0.796754793,0.316890466,0.150399552,-0.27054645,0.25849342,0
1998-99,NBA,UTA,15,1.533411671,-1.533411671,1.254027592,1.069857225,-0.265613856,-1.497473011,1.597188469,-1.40701371,-1.782622836,0.86442655,0.642751269,-0.094089039,1.058371879,2.435194859,1.972756674,1.314694423,-0.92039824,0.765173937,-0.158612162,1.639169458,-0.364299655,0.641249135,0.945795608,0.301019948,0.456875966,-1.039657787,-0.281610256,-1.297325408,-0.326963744,0.134561727,-0.976872606,-0.973339327,-0.325508125,-1.190715544,-0.040660999,0.075704972,-0.463712996,0.146467391,-2.070805469,-1.640352133,-1.581180819,0.360794623,0.456130216,-0.343365017,2.680028479,-1.015666781,2
1998-99,NBA,WAS,15,-0.894490141,0.894490141,0.731516095,0.100299119,0.697236367,0.310897134,0.444987835,-0.726957083,-0.520122601,-0.953642116,1.129006578,0.610061181,0.592545473,-1.035242741,-0.804860003,-0.773486282,-0.424963458,-0.655530114,-0.733581248,0.276830053,-0.467875047,-1.253907545,-0.604908143,0.484157957,-0.102957965,-0.036175685,-0.533863458,0.491637763,-0.116253776,-0.682196674,0.765604558,-0.011060674,-0.268123714,0.343984503,0.997007648,0.953882657,0.570723677,-0.353244882,0.807569019,0.56346559,0.519471708,-0.511125717,-1.075507036,0.397281837,-0.337604971,0.38590944,0
1997-98,NBA,ATL,14,0.589653238,-0.589653238,0.794373644,0.069623243,-0.51344597,-0.766542436,0.241630221,-0.236979068,-0.095376451,-0.446358108,-0.252482817,-0.460298493,0.349024745,1.033284102,0.76831001,0.710668636,0.343073602,0.648330451,0.83447405,-1.451070194,-0.368150446,0.899127517,-0.683683311,-1.370638306,0.084368442,0.097667478,0.722335446,-0.47583799,-0.358386365,-0.286402919,-0.163887627,0.211964646,0.844975464,-0.542423756,-1.775341421,-1.870314063,-0.139754252,0.138759792,-1.453054933,-0.915736092,-0.348388638,-1.219503238,-0.764498171,-1.231511417,0.481545868,-0.726949406,1
1997-98,NBA,BOS,14,-0.327585132,0.327585132,-1.739678281,-1.052084654,0.570772458,1.695721019,-0.954734131,0.543974679,0.765131077,-0.446358108,0.119822356,0.562773706,-0.71375556,-1.049860851,-0.920862537,-0.425878613,1.184923443,-2.323741089,-1.182171574,0.03940332,3.411093078,-0.565743157,0.711168061,3.061013845,0.084368442,-0.498618191,-2.472465353,1.625290339,-1.534975563,-1.098915545,-1.417357847,-0.117337569,-2.016303722,2.009841692,2.881841488,2.915489571,0.670820375,-0.627722846,0.831567585,0.283582792,0.14579307,0.156589909,-0.096713624,3.34718488,-0.963091736,0.651800626,0
1997-98,NBA,NJN,14,0.131034053,-0.131034053,0.057194902,-2.173792551,1.00445983,1.661041252,-0.555946013,-0.471265192,-0.402700568,-0.484096841,1.236737874,1.488410457,-0.663146974,1.033284102,0.96940198,0.256049737,2.562495911,-1.548418079,0.546381818,-0.755515887,1.049065875,-1.249349472,-1.082212275,0.67473961,1.047425233,0.445500785,-0.584628517,1.170992322,-0.162288166,-0.105844557,0.045024076,0.486383159,-0.512297996,1.280622992,0.425305448,0.283297572,0.913992763,0.138759792,-0.183820201,-0.059079746,-0.23857048,-1.219503238,1.639526198,1.711936202,1.582222138,0.562849011,1
1997-98,NBA,CHH,14,0.655170265,-0.655170265,0.702226301,1.191331139,0.209366316,-0.801222203,0.982236724,-0.158883693,-0.525630215,1.478317268,0.305974942,-0.16799215,0.551459089,0.338902451,0.1650341,0.521244095,-0.804903455,0.002227942,-0.548368663,0.834322528,0.009773906,-1.249349472,-0.285154348,-0.688845668,0.266568375,0.197048423,-0.512019408,0.773481557,0.229908233,0.255272166,0.097252002,0.157080944,-0.622347195,0.863926593,-0.956496074,-0.913153336,-0.463984102,-1.202584825,-0.628052357,-0.958568909,-0.018934166,-1.769940497,-0.764498171,-0.250362211,0.550338135,-0.21547762,2
1997-98,NBA,CHI,14,1.375857556,-1.375857556,1.854068085,-1.052084654,1.076741058,1.10616498,0.013751297,-0.471265192,-0.310503333,-0.786006704,1.298788736,1.025592081,-0.005235357,-0.622549066,-0.719770567,0.218164829,1.644114266,0.777550953,1.929224531,0.884004978,0.104254994,-0.761059247,-1.082212275,-1.234279778,0.292596937,-0.89614197,-0.221582972,-1.100497763,-0.750582765,-0.196123738,-1.208446143,-0.775941999,-0.145467331,-0.959120156,-1.007673908,-0.953035033,-0.626099028,-0.627722846,-0.75497583,-0.78723764,-1.391661133,-0.531456664,-1.03161199,0.011277578,-0.550338135,-1.327372807,5
1997-98,NBA,CLE,14,0.393102159,-0.393102159,-1.417162582,-0.154718337,-1.091695799,-1.390778242,0.18466049,-0.627455942,-0.894419156,1.063191206,-0.500686266,-0.265427598,-0.258278287,0.445730397,0.1650341,0.710668636,-1.11103067,-0.062382309,-0.836460895,0.536227825,1.426990228,0.020205113,1.80712271,0.811098137,-0.800602663,-1.542118112,-1.419633272,-0.986923259,-0.358386365,-0.557240461,-0.059431776,-1.599197537,-1.209276259,-1.063294256,0.32294978,0.083889088,1.481395002,-1.394205484,-0.818437567,-1.215565813,-0.128752323,0.294199224,0.571070923,1.384886467,0.550338135,-1.282896999,1
1997-98,NBA,DAL,14,-1.375857556,1.375857556,-0.633910169,0.518306401,-0.585727199,0.932766145,-1.353522248,0.543974679,0.519271784,0.497110213,-0.935042301,0.22174964,-1.47288435,-1.797656475,-2.046977568,0.597013912,-0.575308044,-0.450043814,-0.836460895,-1.649799996,-0.462631534,0.606153382,-1.082212275,-1.643355362,-1.086916844,1.190857872,1.266903765,0.546332549,0.622104633,0.977505611,-0.163887627,1.144987589,0.881658531,0.707665443,-1.570630084,-1.391733699,-1.841960968,1.767535397,2.354649263,2.425223657,0.530156621,-0.531456664,-0.630941261,-0.250362211,-1.926183472,0.429421589,0
1997-98,NBA,DEN,14,-1.965510794,1.965510794,-0.541762826,0.069623243,-2.392757913,-0.523784068,-1.923219558,-0.705551316,-0.556362627,-0.786006704,-1.49350006,0.075596468,-1.928361623,0.445730397,-0.036057869,1.316827169,-0.269180829,-1.419197577,-1.470263805,-1.550435095,-0.273669358,-0.272769022,0.511903579,0.811098137,-1.71160233,0.445500785,-0.729846735,1.284566826,1.406497431,0.706668069,1.768545627,0.102197241,-1.025860927,1.176448892,1.448862131,1.240458299,1.400337539,0.330380451,0.514258902,0.454914062,1.189065565,-0.39384735,1.906640017,-0.184952264,-0.481545868,1.163272412,0
1997-98,NBA,DET,14,-0.262068106,0.262068106,-0.219247126,-0.154718337,-0.730289656,-0.697182902,-0.100188165,-0.627455942,-0.402700568,-1.201132766,-0.128381093,-0.16799215,0.095981815,0.766214236,0.647654828,0.293934645,-0.269180829,0.002227942,-0.202657985,-1.252340392,-0.084707182,-0.858717292,-0.882947793,-0.279770084,-0.358117111,-0.647689608,-0.693542181,-0.305476233,0.033810034,0.616388888,-0.790622737,-0.721058297,-0.952494794,-0.073640307,-0.240006396,-0.394691276,0.751877838,-0.915153836,0.006565009,-0.444575102,-0.348388638,-0.669065979,-0.497384352,-0.05413237,0.343961334,-0.660235694,0
1997-98,NBA,GSW,14,-1.441374582,1.441374582,-0.818204854,0.742647981,-0.874852113,1.45296265,-2.151098482,-1.642695813,-1.293940508,-2.71068208,0.55417839,2.073023141,-2.130795967,-1.477172636,-1.202391295,-1.032037145,2.026773285,1.100602207,2.505408995,-0.606468536,-0.746074799,0.410837292,1.209329265,0.197484763,-1.893802264,0.296429368,0.903858219,-0.362263485,-0.554484565,-0.918357184,0.097252002,0.486383159,1.285172262,-0.542423756,0.476483282,0.642232845,-0.626099028,0.71362177,1.529646687,1.354403225,1.353792801,1.119855112,0.971741651,-0.904461682,-1.651014405,0.407183685,0
1997-98,NBA,HOU,14,0,0,1.992289099,0.742647981,-0.00747737,-0.107626864,0.070721028,2.027786798,2.363216487,-0.031232047,-1.617601784,-1.921830204,0.956327776,0.285488478,-0.156713051,1.278942261,-0.804903455,0.131448444,-0.490750217,-0.059961581,0.009773906,-1.444665562,0.312639097,-1.506996834,0.839196737,1.389619761,1.012771883,1.057417818,1.210399231,0.887226431,1.037354666,1.199871292,0.698243198,0.968100693,-1.161207411,-1.272088608,0.589762913,-0.340291857,-0.056896728,-0.187578198,0.694883857,0.707027168,-0.764498171,-0.773641788,-0.756714935,0.874179664,1
